Gantry,X-Axis/X-Carriage/Direct-Feed,latch-shuttle,1,Red,Not Printed,,YES,NO,Gantry/X_Axis/X_Carriage/Direct_Feed/[a]_latch_shuttle.stl,Prusament ASA
Gantry,AB-Drive-Units,z-chain-retainer-bracket,1,Red,Not Printed,,YES,NO,Gantry/AB_Drive_Units/[a]_z_chain_retainer_bracket_x2.stl,Prusament ASA
Gantry,AB-Drive-Units,cable-cover,1,Red,Not Printed,,YES,NO,Gantry/AB_Drive_Units/[a]_cable_cover.stl,Prusament ASA
Gantry,AB-Drive-Units,b-drive-frame-upper,1,Black,Not Printed,,YES,NO,Gantry/AB_Drive_Units/b_drive_frame_upper.stl,Prusament ASA
Gantry,AB-Drive-Units,b-drive-frame-lower,1,Black,Not Printed,,YES,NO,Gantry/AB_Drive_Units/b_drive_frame_lower.stl,Prusament ASA
Gantry,AB-Drive-Units,a-drive-frame-upper,1,Black,Not Printed,,YES,NO,Gantry/AB_Drive_Units/a_drive_frame_upper.stl,Prusament ASA
Gantry,AB-Drive-Units,a-drive-frame-lower,1,Black,Not Printed,,YES,NO,Gantry/AB_Drive_Units/a_drive_frame_lower.stl,Prusament ASA
Gantry,Z-Joints,z-joint-upper-hall-effect,1,Black,Not Printed,,YES,NO,Gantry/Z_Joints/z_joint_upper_hall_effect.stl,Prusament ASA
Gantry,Z-Joints,z-joint-lower,1,Black,Not Printed,,YES,NO,Gantry/Z_Joints/z_joint_lower_x4.stl,Prusament ASA
Gantry,Z-Joints,z-joint-upper,1,Black,Not Printed,,YES,NO,Gantry/Z_Joints/z_joint_upper_x4.stl,Prusament ASA
Panel-Mounting,,midspan-panel-clip-4mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/midspan_panel_clip_4mm_x7.stl,Prusament ASA
Panel-Mounting,,corner-panel-clip-6mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/corner_panel_clip_6mm_x8.stl,Prusament ASA
Panel-Mounting,,z-belt-cover-a,1,Black,Not Printed,,YES,NO,Panel_Mounting/z_belt_cover_a_x2.stl,Prusament ASA
Panel-Mounting,,deck-support-3mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/deck_support_3mm_x8.stl,Prusament ASA
Panel-Mounting,,midspan-panel-clip-6mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/midspan_panel_clip_6mm_x8.stl,Prusament ASA
Panel-Mounting,,deck-support-4mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/deck_support_4mm_x8.stl,Prusament ASA
Panel-Mounting,,z-belt-cover-b,1,Black,Not Printed,,YES,NO,Panel_Mounting/z_belt_cover_b_x2.stl,Prusament ASA
Panel-Mounting,,bottom-panel-hinge,1,Black,Not Printed,,YES,NO,Panel_Mounting/bottom_panel_hinge_x2.stl,Prusament ASA
Panel-Mounting,,corner-panel-clip-4mm,1,Black,Not Printed,,YES,NO,Panel_Mounting/corner_panel_clip_4mm_x8.stl,Prusament ASA
Panel-Mounting,,bottom-panel-clip,1,Black,Not Printed,,YES,NO,Panel_Mounting/bottom_panel_clip_x4.stl,Prusament ASA
Panel-Mounting,Front-Doors,handle-a,1,Black,Not Printed,,YES,NO,Panel_Mounting/Front_Doors/handle_a_x2.stl,Prusament ASA
Panel-Mounting,Front-Doors,latch,1,Black,Not Printed,,YES,NO,Panel_Mounting/Front_Doors/latch_x2.stl,Prusament ASA
Panel-Mounting,Front-Doors,handle-b,1,Black,Not Printed,,YES,NO,Panel_Mounting/Front_Doors/handle_b_x2.stl,Prusament ASA
Panel-Mounting,Front-Doors,door-hinge,1,Black,Not Printed,,YES,NO,Panel_Mounting/Front_Doors/door_hinge_x6.stl,Prusament ASA
